frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.checksum,tcp.flags.ack,tcp.len,tcp.connection.syn,tcp.connection.fin,tcp.connection.synack,tcp.connection.rst,http.content_length,http.response.code,http.response.phrase
"119.500021681","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"119.500059441","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.500090281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.500119441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.500150281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.500150281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.500233441","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.500336681","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"119.600021681","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"119.600021681","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.600058521","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.700021441","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.700021681","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.700056521","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"119.700059441","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.700090281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.700097281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.700121681","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"119.700233441","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.700336681","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.800021281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.800053281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.800102281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.800135441","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.900021441","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.900021681","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"119.900043441","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.900068281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"119.900084001","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.900098561","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.900128441","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"119.900165521","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"119.900187121","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.900201681","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"119.900695521","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"120.000021281","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.000021441","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.000043681","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.000069281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.000080841","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.000102281","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.000167281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.000199441","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.000252441","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.100021281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.100021281","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100028841","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100043441","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100128441","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100140441","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.100154001","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100166561","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.100695521","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.200021441","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.200021441","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.200043681","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.200069281","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.200147281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.200252441","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.300021441","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.300045281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.300085441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.400021441","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.400021441","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.400043441","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.400066521","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"120.400083001","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.400147281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.400158681","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.400626281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.500021441","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.500021681","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.500072441","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.500072441","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.500085441","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.500219281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.600021281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.600021441","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.600056281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.600066521","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.600114441","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.600626281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.700021281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.700021681","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.700092681","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.700219281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.800021281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.800021281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.800056281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.800060681","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.800114441","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.800115441","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.800194281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.900021281","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.900021441","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.900056441","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"120.900086681","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"120.900092681","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"120.900148281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"120.900216441","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"121.000021281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.000021281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.000059281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.000059281","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.000066841","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.000115441","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.000116281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.000161281","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.000194281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.000210281","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.100021441","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.100021681","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.100056441","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.100062281","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.100086681","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.100103281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.100142281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.100153241","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.100210281","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.100216441","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.100368281","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.200021281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.200161281","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.200210281","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300021281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.300021681","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300062281","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300067281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.300103281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300210281","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300210441","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"121.300368281","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.300673681","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.400021281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.400049521","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"121.400101281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.400235681","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.400295681","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.500021281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.500021281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.500067281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.500088281","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.500196281","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.500196281","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.500210441","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600021281","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600021681","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.600043441","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"121.600069681","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.600096681","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.600123841","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600136401","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600192521","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"121.600235681","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600295681","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.600484281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.700021281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.700021281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.700065281","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.700088281","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.700094281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.700101841","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.800021681","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.800021681","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"121.800058521","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"121.800058521","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.800096681","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.800192521","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.800484281","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.900021281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.900021281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"121.900056441","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"121.900065281","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"121.900099281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.000021681","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.000021681","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.000061681","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.000084521","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.100021281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.100021281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.100043281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.100056441","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.100095441","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"122.100099281","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.100181281","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.100224681","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.100348521","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.100388681","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.200021281","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.200021681","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.200059521","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.200059521","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.200067081","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.200084521","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.200128681","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.200161441","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"122.200186281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.300021681","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.300043281","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300061281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.300087281","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.300275841","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300297401","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300312961","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300335521","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300360081","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.300388681","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.400021281","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.400021521","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.400062521","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.400062521","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.400161441","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.400186281","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.500021281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.500044281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.500061281","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.500112281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.600021281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.600021521","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.600075681","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.700021281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.700021441","10.1.1.13","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"122.700043521","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.700066841","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.700112281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.700115441","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"122.800021281","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.800021441","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"122.800061281","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.800075681","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.800184521","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.900021281","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.900021441","10.1.1.1","10.1.1.13","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.900043521","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.900055681","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"122.900087521","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"122.900144081","10.1.1.1","10.1.1.14","80","49153","0x0010","0x0000","1","0",,,,,,,
"122.900185281","10.1.1.11","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"122.900589281","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.000021441","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.000021681","10.1.1.5","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.000059281","10.1.1.16","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.000061281","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.000098521","10.1.1.15","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"123.000127681","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.000162681","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.000184521","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.000185441","10.1.1.4","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"123.000219441","10.1.1.9","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"123.100021281","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.100021441","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"123.100055681","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.100087521","10.1.1.1","10.1.1.8","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.100129681","10.1.1.2","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.100185281","10.1.1.1","10.1.1.11","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.100327521","10.1.1.21","10.1.1.1","49153","80","0x0010","0x0000","1","117",,,,,,,
"123.100589281","10.1.1.1","10.1.1.17","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200021441","10.1.1.6","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"123.200021681","10.1.1.1","10.1.1.5","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200056681","10.1.1.12","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.200059281","10.1.1.1","10.1.1.16","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200098521","10.1.1.1","10.1.1.15","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200104281","10.1.1.10","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.200111081","10.1.1.1","10.1.1.10","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200145281","10.1.1.20","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.200162681","10.1.1.1","10.1.1.7","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200185441","10.1.1.1","10.1.1.4","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200219441","10.1.1.1","10.1.1.9","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.200272681","10.1.1.18","10.1.1.1","49153","80","0x0010","0x0000","1","119",,,,,,,
"123.300021281","10.1.1.3","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.300021441","10.1.1.1","10.1.1.19","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.300057281","10.1.1.19","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.300096441","10.1.1.17","10.1.1.1","49153","80","0x0010","0x0000","1","116",,,,,,,
"123.300129681","10.1.1.1","10.1.1.2","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.300327521","10.1.1.1","10.1.1.21","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.400021281","10.1.1.14","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.400021441","10.1.1.1","10.1.1.6","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.400056681","10.1.1.1","10.1.1.12","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.400065281","10.1.1.8","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.400127281","10.1.1.7","10.1.1.1","49153","80","0x0010","0x0000","1","114",,,,,,,
"123.400145281","10.1.1.1","10.1.1.20","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.400272681","10.1.1.1","10.1.1.18","80","49153","0x0010","0x0000","1","0",,,,,,,
"123.500021281","10.1.1.1","10.1.1.3","80","49153","0x0010","0x0000","1","0",,,,,,,
